date,home_team,away_team,home_score,away_score,competition,city,country,neutral,world_cup,winner
1974,France,England,12,12,1974 Five Nations Championship,Paris,France,FALSE,FALSE,Draw
1974,Ireland,Scotland,9,6,1974 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
1974,England,Wales,16,12,1974 Five Nations Championship,London,England,FALSE,FALSE,England
1974,Scotland,France,19,6,1974 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Scotland
1974,Australia,New Zealand,6,11,1974 New Zealand tour of Australia,Sydney,Australia,FALSE,FALSE,New Zealand
1974,Australia,New Zealand,16,16,1974 New Zealand tour of Australia,Brisbane,Australia,FALSE,FALSE,Draw
1974,Australia,New Zealand,6,16,1974 New Zealand tour of Australia,Sydney,Australia,FALSE,FALSE,New Zealand
1974,Argentina,France,15,20,1974 France tour of Brazil and Argentina,Buenos Aires,Argentina,FALSE,FALSE,France
1974,Argentina,France,27,31,1974 France tour of Brazil and Argentina,Buenos Aires,Argentina,FALSE,FALSE,France
1974,France,South Africa,4,13,1974 South Africa rugby union tour of France,Toulouse,France,FALSE,FALSE,South Africa
1974,Ireland,New Zealand,6,15,"1974 New Zealand rugby union tour of Ireland, Wales and England",Dublin,Ireland,FALSE,FALSE,New Zealand
1974,France,South Africa,8,10,1974 South Africa rugby union tour of France,Paris,France,FALSE,FALSE,South Africa
1975,France,Wales,10,25,1975 Five Nations Championship,Paris,France,FALSE,FALSE,Wales
1975,Ireland,England,12,9,1975 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
1975,England,France,20,27,1975 Five Nations Championship,London,England,FALSE,FALSE,France
1975,Scotland,Ireland,20,13,1975 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Scotland
1975,Wales,England,20,4,1975 Five Nations Championship,Cardiff,Wales,FALSE,FALSE,Wales
1975,France,Scotland,10,9,1975 Five Nations Championship,Paris,France,FALSE,FALSE,France
1975,Scotland,Wales,12,10,1975 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Scotland
1975,Ireland,France,25,6,1975 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
1975,Wales,Ireland,32,4,1975 Five Nations Championship,Cardiff,Wales,FALSE,FALSE,Wales
1975,England,Scotland,7,6,1975 Five Nations Championship,London,England,FALSE,FALSE,England
1975,Australia,England,16,9,1975 England tour of Australia,Sydney,Australia,FALSE,FALSE,Australia
1975,Australia,England,30,21,1975 England tour of Australia,Brisbane,Australia,FALSE,FALSE,Australia
1975,New Zealand,Scotland,24,0,1975 Scotland rugby union tour of New Zealand,Auckland,New Zealand,FALSE,FALSE,New Zealand
1975,South Africa,France,38,25,1975 France rugby union tour of South Africa,Bloemfontein,South Africa,FALSE,FALSE,South Africa
1975,South Africa,France,33,18,1975 France rugby union tour of South Africa,Pretoria,South Africa,FALSE,FALSE,South Africa
1975,France,Argentina,29,6,1975 Argentina tour of France,Lyon,France,FALSE,FALSE,France
1975,France,Argentina,36,21,1975 Argentina tour of France,Paris,France,FALSE,FALSE,France
1975,Scotland,Australia,10,3,"1975-76 Australia tour of Great Britain, Ireland and North America",Edinburgh,Scotland,FALSE,FALSE,Scotland
1975,Wales,Australia,28,3,"1975-76 Australia tour of Great Britain, Ireland and North America",Cardiff,Wales,FALSE,FALSE,Wales
1976,England,Australia,23,6,"1975-76 Australia tour of Great Britain, Ireland and North America",London,England,FALSE,FALSE,England
1976,Scotland,France,6,13,1976 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,France
1976,Ireland,Australia,10,20,"1975-76 Australia tour of Great Britain, Ireland and North America",Dublin,Ireland,FALSE,FALSE,Australia
1976,England,Wales,9,21,1976 Five Nations Championship,London,England,FALSE,FALSE,Wales
1976,France,Ireland,26,3,1976 Five Nations Championship,Paris,France,FALSE,FALSE,France
1976,Wales,Scotland,28,6,1976 Five Nations Championship,Cardiff,Wales,FALSE,FALSE,Wales
1976,Ireland,Wales,9,34,1976 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,Wales
1976,Scotland,England,22,12,1976 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Scotland
1976,England,Ireland,12,13,1976 Five Nations Championship,London,England,FALSE,FALSE,Ireland
1976,Wales,France,19,13,1976 Five Nations Championship,Cardiff,Wales,FALSE,FALSE,Wales
1976,Ireland,Scotland,6,15,1976 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,Scotland
1976,France,England,30,9,1976 Five Nations Championship,Paris,France,FALSE,FALSE,France
1976,New Zealand,Ireland,11,3,1976 Ireland rugby union tour of New Zealand and Fiji,Wellington,New Zealand,FALSE,FALSE,New Zealand
1976,South Africa,New Zealand,16,7,1976 New Zealand tour,Durban,South Africa,FALSE,FALSE,South Africa
1976,South Africa,New Zealand,9,15,1976 New Zealand tour,Bloemfontein,South Africa,FALSE,FALSE,New Zealand
1976,South Africa,New Zealand,15,10,1976 New Zealand tour,Cape Town,South Africa,FALSE,FALSE,South Africa
1976,South Africa,New Zealand,15,14,1976 New Zealand tour,Johannesburg,South Africa,FALSE,FALSE,South Africa
1976,France,Australia,18,15,1976 Australia tour of France and Italy,Bordeaux,France,FALSE,FALSE,France
1976,France,Australia,34,6,1976 Australia tour of France and Italy,Paris,France,FALSE,FALSE,France
1977,Wales,Ireland,25,9,1977 Five Nations Championship,Cardiff,Wales,FALSE,FALSE,Wales
1977,England,Scotland,26,6,1977 Five Nations Championship,London,England,FALSE,FALSE,England
1977,England,France,3,4,1977 Five Nations Championship,London,England,FALSE,FALSE,France
1977,France,Wales,16,9,1977 Five Nations Championship,Paris,France,FALSE,FALSE,France
1977,Ireland,England,0,4,1977 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,England
1977,Scotland,Ireland,21,18,1977 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Scotland
1977,France,Scotland,23,3,1977 Five Nations Championship,Paris,France,FALSE,FALSE,France
1977,Wales,England,14,9,1977 Five Nations Championship,Cardiff,Wales,FALSE,FALSE,Wales
1977,Scotland,Wales,9,18,1977 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Wales
1977,Ireland,France,6,15,1977 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,France
1977,Argentina,France,3,26,1977 France tour of Argentina,Buenos Aires,Argentina,FALSE,FALSE,France
1977,Argentina,France,18,18,1977 France tour of Argentina,Buenos Aires,Argentina,FALSE,FALSE,Draw
1977,France,New Zealand,18,13,1977 New Zealand tour,Toulouse,France,FALSE,FALSE,France
1977,France,New Zealand,3,15,1977 New Zealand tour,Paris,France,FALSE,FALSE,New Zealand
1978,France,England,15,6,1978 Five Nations Championship,Paris,France,FALSE,FALSE,France
1978,Ireland,Scotland,12,9,1978 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
1978,England,Wales,6,9,1978 Five Nations Championship,London,England,FALSE,FALSE,Wales
1978,Scotland,France,16,19,1978 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,France
1978,Wales,Scotland,22,14,1978 Five Nations Championship,Cardiff,Wales,FALSE,FALSE,Wales
1978,France,Ireland,10,9,1978 Five Nations Championship,Paris,France,FALSE,FALSE,France
1978,Ireland,Wales,16,20,1978 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,Wales
1978,Scotland,England,0,15,1978 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,England
1978,England,Ireland,15,9,1978 Five Nations Championship,London,England,FALSE,FALSE,England
1978,Wales,France,16,7,1978 Five Nations Championship,Cardiff,Wales,FALSE,FALSE,Wales
1978,Australia,Wales,18,8,1978 Wales tour of Australia,Brisbane,Australia,FALSE,FALSE,Australia
1978,Australia,Wales,19,17,1978 Wales tour of Australia,Sydney,Australia,FALSE,FALSE,Australia
1978,New Zealand,Australia,13,12,1978 Australia tour of New Zealand,Wellington,New Zealand,FALSE,FALSE,New Zealand
1978,New Zealand,Australia,22,6,1978 Australia tour of New Zealand,Christchurch,New Zealand,FALSE,FALSE,New Zealand
1978,New Zealand,Australia,16,30,1978 Australia tour of New Zealand,Auckland,New Zealand,FALSE,FALSE,Australia
1978,Italy,Argentina,19,6,"1978 Argentina rugby union tour of Britain, Ireland and Italy",Rovigo,Italy,FALSE,FALSE,Italy
1978,Ireland,New Zealand,6,10,1978 New Zealand rugby union tour of Britain and Ireland,Dublin,Ireland,FALSE,FALSE,New Zealand
1978,Wales,New Zealand,12,13,1978 New Zealand tour of Great Britain and Ireland,Cardiff,Wales,FALSE,FALSE,New Zealand
1978,England,New Zealand,6,16,1978 New Zealand rugby union tour of Britain and Ireland,London,England,FALSE,FALSE,New Zealand
1978,Scotland,New Zealand,9,18,1978 New Zealand tour,Edinburgh,Scotland,FALSE,FALSE,New Zealand
1979,Scotland,Wales,13,19,1979 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Wales
1979,Ireland,France,9,9,1979 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,Draw
1979,England,France,7,6,1979 Five Nations Championship,London,England,FALSE,FALSE,England
1979,Wales,Ireland,24,21,1979 Five Nations Championship,Cardiff,Wales,FALSE,FALSE,Wales
1979,England,Scotland,7,7,1979 Five Nations Championship,London,England,FALSE,FALSE,Draw
1979,Ireland,England,12,7,1979 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
1979,France,Wales,14,13,1979 Five Nations Championship,Paris,France,FALSE,FALSE,France
1979,Scotland,Ireland,11,11,1979 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Draw
1979,Wales,England,27,3,1979 Five Nations Championship,Cardiff,Wales,FALSE,FALSE,Wales
1979,France,Scotland,21,17,1979 Five Nations Championship,Paris,France,FALSE,FALSE,France
1979,Australia,Ireland,12,27,1979 Ireland tour of Australia,Brisbane,Australia,FALSE,FALSE,Ireland
1979,Australia,Ireland,3,9,1979 Ireland tour of Australia,Sydney,Australia,FALSE,FALSE,Ireland
1979,New Zealand,France,23,9,1979 French tour of Fiji & New Zealand,Christchurch,New Zealand,FALSE,FALSE,New Zealand
1979,New Zealand,France,19,24,1979 French tour of Fiji & New Zealand,Auckland,New Zealand,FALSE,FALSE,France
1979,Australia,New Zealand,12,6,1979 New Zealand tour of Australia,Sydney,Australia,FALSE,FALSE,Australia
1979,Argentina,Australia,24,13,1979 Australia tour of Argentina,Buenos Aires,Argentina,FALSE,FALSE,Argentina
1979,Argentina,Australia,12,17,1979 Australia tour of Argentina,Buenos Aires,Argentina,FALSE,FALSE,Australia
1979,Scotland,New Zealand,6,20,1979 New Zealand tour,Edinburgh,Scotland,FALSE,FALSE,New Zealand
1979,England,New Zealand,9,10,"1979 New Zealand rugby union tour of England, Scotland and Italy",London,England,FALSE,FALSE,New Zealand
1980,Wales,France,18,9,1980 Five Nations Championship,Cardiff,Wales,FALSE,FALSE,Wales
1980,England,Ireland,24,9,1980 Five Nations Championship,London,England,FALSE,FALSE,England
1980,Ireland,Scotland,22,15,1980 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
1980,France,England,13,17,1980 Five Nations Championship,Paris,France,FALSE,FALSE,England
1980,Scotland,France,22,14,1980 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Scotland
1980,England,Wales,9,8,1980 Five Nations Championship,London,England,FALSE,FALSE,England
1980,Wales,Scotland,17,6,1980 Five Nations Championship,Cardiff,Wales,FALSE,FALSE,Wales
1980,France,Ireland,19,18,1980 Five Nations Championship,Paris,France,FALSE,FALSE,France
1980,Ireland,Wales,21,7,1980 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
1980,Scotland,England,18,30,1980 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,England
1980,Australia,New Zealand,13,9,1980 New Zealand tour of Australia and Fiji,Sydney,Australia,FALSE,FALSE,Australia
1980,Australia,New Zealand,9,12,1980 New Zealand tour of Australia and Fiji,Brisbane,Australia,FALSE,FALSE,New Zealand
1980,Australia,New Zealand,26,10,1980 New Zealand tour of Australia and Fiji,Sydney,Australia,FALSE,FALSE,Australia
1980,Wales,New Zealand,3,23,1980 New Zealand tour of North America and Wales,Cardiff,Wales,FALSE,FALSE,New Zealand
1980,South Africa,France,37,15,1980 France rugby union tour of South Africa,Pretoria,South Africa,FALSE,FALSE,South Africa
1981,Wales,England,21,19,1981 Five Nations Championship,Cardiff,Wales,FALSE,FALSE,Wales
1981,France,Scotland,16,9,1981 Five Nations Championship,Paris,France,FALSE,FALSE,France
1981,Ireland,France,13,19,1981 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,France
1981,Scotland,Wales,15,6,1981 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Scotland
1981,England,Scotland,23,17,1981 Five Nations Championship,London,England,FALSE,FALSE,England
1981,Wales,Ireland,9,8,1981 Five Nations Championship,Cardiff,Wales,FALSE,FALSE,Wales
1981,Ireland,England,6,10,1981 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,England
1981,France,Wales,19,15,1981 Five Nations Championship,Paris,France,FALSE,FALSE,France
1981,England,France,12,16,1981 Five Nations Championship,London,England,FALSE,FALSE,France
1981,Scotland,Ireland,10,9,1981 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Scotland
1981,Argentina,England,19,19,1981 England tour of Argentina,Buenos Aires,Argentina,FALSE,FALSE,Draw
1981,South Africa,Ireland,23,15,1981 Ireland rugby union tour of South Africa,Cape Town,South Africa,FALSE,FALSE,South Africa
1981,South Africa,Ireland,12,10,1981 Ireland rugby union tour of South Africa,Durban,South Africa,FALSE,FALSE,South Africa
1981,Argentina,England,6,12,1981 England tour of Argentina,Buenos Aires,Argentina,FALSE,FALSE,England
1981,New Zealand,Scotland,11,4,1981 Scotland rugby union tour of New Zealand,Dunedin,New Zealand,FALSE,FALSE,New Zealand
1981,New Zealand,Scotland,40,15,1981 Scotland rugby union tour of New Zealand,Auckland,New Zealand,FALSE,FALSE,New Zealand
1981,Australia,France,17,15,1981 France tour of Australia,Brisbane,Australia,FALSE,FALSE,Australia
1981,Australia,France,24,14,1981 France tour of Australia,Sydney,Australia,FALSE,FALSE,Australia
1981,New Zealand,South Africa,14,9,1981 South Africa tour,Christchurch,New Zealand,FALSE,FALSE,New Zealand
1981,New Zealand,South Africa,12,24,1981 South Africa tour,Wellington,New Zealand,FALSE,FALSE,South Africa
1981,New Zealand,South Africa,25,22,1981 South Africa tour,Auckland,New Zealand,FALSE,FALSE,New Zealand
1981,France,New Zealand,9,13,1981 New Zealand tour,Toulouse,France,FALSE,FALSE,New Zealand
1981,France,New Zealand,6,18,1981 New Zealand tour,Paris,France,FALSE,FALSE,New Zealand
1981,Ireland,Australia,12,16,1981-82 Australia tour of Great Britain and Ireland,Dublin,Ireland,FALSE,FALSE,Australia
1981,Wales,Australia,18,13,1981-82 Australia tour of Great Britain and Ireland,Cardiff,Wales,FALSE,FALSE,Wales
1981,Scotland,Australia,24,15,1981-82 Australia tour of Great Britain and Ireland,Edinburgh,Scotland,FALSE,FALSE,Scotland
1982,England,Australia,15,11,1981-82 Australia tour of Great Britain and Ireland,London,England,FALSE,FALSE,England
1982,Scotland,England,9,9,1982 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Draw
1982,Ireland,Wales,20,12,1982 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
1982,Wales,France,22,12,1982 Five Nations Championship,Cardiff,Wales,FALSE,FALSE,Wales
1982,England,Ireland,15,16,1982 Five Nations Championship,London,England,FALSE,FALSE,Ireland
1982,Ireland,Scotland,21,12,1982 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
1982,France,England,15,27,1982 Five Nations Championship,Paris,France,FALSE,FALSE,England
1982,England,Wales,17,7,1982 Five Nations Championship,London,England,FALSE,FALSE,England
1982,Scotland,France,16,7,1982 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Scotland
1982,France,Ireland,22,9,1982 Five Nations Championship,Paris,France,FALSE,FALSE,France
1982,Wales,Scotland,18,34,1982 Five Nations Championship,Cardiff,Wales,FALSE,FALSE,Scotland
1982,Australia,Scotland,7,12,1982 Scotland tour of Australia,Brisbane,Australia,FALSE,FALSE,Scotland
1982,Australia,Scotland,33,9,1982 Scotland tour of Australia,Sydney,Australia,FALSE,FALSE,Australia
1982,New Zealand,Australia,23,16,1982 Australia tour of New Zealand,Christchurch,New Zealand,FALSE,FALSE,New Zealand
1982,New Zealand,Australia,16,19,1982 Australia tour of New Zealand,Wellington,New Zealand,FALSE,FALSE,Australia
1982,New Zealand,Australia,33,18,1982 Australia tour of New Zealand,Auckland,New Zealand,FALSE,FALSE,New Zealand
1982,France,Argentina,25,12,1982 Argentina tour of France and Spain,Toulouse,France,FALSE,FALSE,France
1982,France,Argentina,13,6,1982 Argentina tour of France and Spain,Paris,France,FALSE,FALSE,France
1983,Scotland,Ireland,13,15,1983 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Ireland
1983,England,France,15,19,1983 Five Nations Championship,London,England,FALSE,FALSE,France
1983,Wales,England,13,13,1983 Five Nations Championship,Cardiff,Wales,FALSE,FALSE,Draw
1983,France,Scotland,19,15,1983 Five Nations Championship,Paris,France,FALSE,FALSE,France
1983,Scotland,Wales,15,19,1983 Five Nations Championship,Edinburgh,Scotland,FALSE,FALSE,Wales
1983,Ireland,France,22,16,1983 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
1983,Wales,Ireland,23,9,1983 Five Nations Championship,Cardiff,Wales,FALSE,FALSE,Wales
1983,England,Scotland,12,22,1983 Five Nations Championship,London,England,FALSE,FALSE,Scotland
1983,France,Wales,16,9,1983 Five Nations Championship,Paris,France,FALSE,FALSE,France
1983,Ireland,England,25,15,1983 Five Nations Championship,Dublin,Ireland,FALSE,FALSE,Ireland
1983,Australia,Argentina,3,18,1983 Argentina tour of Australia,Brisbane,Australia,FALSE,FALSE,Argentina
1983,Australia,Argentina,29,13,1983 Argentina tour of Australia,Sydney,Australia,FALSE,FALSE,Australia
1983,Australia,New Zealand,8,18,1983 New Zealand tour of Australia,Sydney,Australia,FALSE,FALSE,New Zealand
1983,Italy,Australia,7,29,1983 Australia tour of Italy and France,Rovigo,Italy,FALSE,FALSE,Australia
1983,Scotland,New Zealand,25,25,1983 New Zealand tour,Edinburgh,Scotland,FALSE,FALSE,Draw
1983,France,Australia,15,15,1983 Australia tour of Italy and France,Clermont-Ferrand,France,FALSE,FALSE,Draw
